mechanism,variable,replicate,a_boot,b_boot,ab_boot
增量关税优惠幅度,tariff_relief,976,0.21986715178201005,0.0802610335888517,0.017646764854261063
增量关税优惠幅度,tariff_relief,977,0.21802002447156307,0.058789197797644153,0.01281722234250594
增量关税优惠幅度,tariff_relief,978,0.22163094967637806,0.08385494810388497,0.018584851783327423
增量关税优惠幅度,tariff_relief,979,0.21917251333297877,0.0991290859213611,0.021726370905785514
增量关税优惠幅度,tariff_relief,980,0.21999861855242403,0.06521373498972982,0.014346931608384439
增量关税优惠幅度,tariff_relief,981,0.22100926490324044,0.052129188015260806,0.011521033523255602
增量关税优惠幅度,tariff_relief,982,0.21780518535590118,0.06360201363982748,0.01385284836983118
增量关税优惠幅度,tariff_relief,983,0.22079847344222772,0.0651596390999354,0.01438714884331223
增量关税优惠幅度,tariff_relief,984,0.22111200814028445,0.04408102440682859,0.00974684382747476
增量关税优惠幅度,tariff_relief,985,0.21536486632865606,0.07510381658666282,0.01617472341995854
增量关税优惠幅度,tariff_relief,986,0.21811165297522261,0.06522708399726473,0.014226787109397102
增量关税优惠幅度,tariff_relief,987,0.2151675625529105,0.06314429161789684,0.01358660331655304
增量关税优惠幅度,tariff_relief,988,0.2195575485859628,0.05359779969531604,0.011767801510705054
增量关税优惠幅度,tariff_relief,989,0.22043717060997298,0.07440415659986348,0.016401441762495254
增量关税优惠幅度,tariff_relief,990,0.21971065712636412,0.05116204516948402,0.011240846564116056
增量关税优惠幅度,tariff_relief,991,0.2185559857103378,0.08225246420573548,0.017976768391588797
增量关税优惠幅度,tariff_relief,992,0.21684266476279476,0.06816116796214024,0.014780249294254921
增量关税优惠幅度,tariff_relief,993,0.22053476900242452,0.05772427380186585,0.01273020938872719
增量关税优惠幅度,tariff_relief,994,0.21820788568238042,0.046564122354904994,0.010160658687719483
增量关税优惠幅度,tariff_relief,995,0.21742933842956186,0.07484794627409362,0.016274139441187566
增量关税优惠幅度,tariff_relief,996,0.2197127301539292,0.06961718883764634,0.015295782625160922
增量关税优惠幅度,tariff_relief,997,0.22003274301937356,0.06695341888892274,0.01473194441265481
增量关税优惠幅度,tariff_relief,998,0.21753222629104446,0.07794473587811368,0.016955491923233517
增量关税优惠幅度,tariff_relief,999,0.21915131351293335,0.07545903087704758,0.016536945733117973
增量关税优惠幅度,tariff_relief,1000,0.22034901352360364,0.0616940582704437,0.01359422488015999
增量关税优惠幅度,tariff_relief,1001,0.2165563986806398,0.046768532100654084,0.010128024883297546
增量关税优惠幅度,tariff_relief,1002,0.21886798763530388,0.05872943948128974,0.01285399423421925
增量关税优惠幅度,tariff_relief,1003,0.21792073186931374,0.06336078989142944,0.01380762970495812
增量关税优惠幅度,tariff_relief,1004,0.21902299510755,0.06752771574309226,0.014790122554823322
增量关税优惠幅度,tariff_relief,1005,0.21892321413149224,0.07365279201410989,0.01612430595748724
增量关税优惠幅度,tariff_relief,1006,0.21641225124272356,0.06895735306555693,0.0149232160166565
增量关税优惠幅度,tariff_relief,1007,0.21826985802203863,0.045514261148714756,0.009934391318907958
增量关税优惠幅度,tariff_relief,1008,0.2193609035905633,0.04373192003413718,0.00959307349443859
增量关税优惠幅度,tariff_relief,1009,0.21917534217640572,0.07835816238476566,0.017174177052995378
增量关税优惠幅度,tariff_relief,1010,0.22124764869758884,0.07030153502101807,0.015554049323231445
增量关税优惠幅度,tariff_relief,1011,0.21310736711398598,0.0711930062609065,0.015171754121191303
增量关税优惠幅度,tariff_relief,1012,0.21570137684921217,0.0630898516059436,0.013608567856614516
增量关税优惠幅度,tariff_relief,1013,0.21887506712024377,0.04434343734325442,0.009705672824847135
增量关税优惠幅度,tariff_relief,1014,0.21634206281826893,0.042688802971193186,0.009235383694030581
增量关税优惠幅度,tariff_relief,1015,0.2174093478546859,0.0720180630623179,0.01565740012413618
增量关税优惠幅度,tariff_relief,1016,0.21811249277737638,0.0590982345631495,0.01289006325931064
增量关税优惠幅度,tariff_relief,1017,0.21938896934014276,0.05938776440702817,0.013029020424673125
增量关税优惠幅度,tariff_relief,1018,0.21779289947093208,0.08317183152419998,0.018114234341963385
增量关税优惠幅度,tariff_relief,1019,0.21948474393652592,0.06767733806686199,0.014854143215910902
增量关税优惠幅度,tariff_relief,1020,0.21523140669388918,0.0664906726310215,0.014310881002397635
增量关税优惠幅度,tariff_relief,1021,0.21768802592327804,0.07973823763450615,0.017358059541256878
增量关税优惠幅度,tariff_relief,1022,0.21840925189968638,0.0872392000110264,0.01905384841073539
增量关税优惠幅度,tariff_relief,1023,0.22235607128751161,0.06123386313307282,0.01361572123602727
增量关税优惠幅度,tariff_relief,1024,0.21952995955557245,0.09666541232368285,0.02122095405784083
增量关税优惠幅度,tariff_relief,1025,0.21939608120409335,0.08993732003585433,0.019731895569864828
增量关税优惠幅度,tariff_relief,1026,0.21821318685596097,0.05357683205440461,0.011691171264238232
增量关税优惠幅度,tariff_relief,1027,0.22040881939471316,0.09835174713934693,0.021677592472390813
增量关税优惠幅度,tariff_relief,1028,0.21850548299839812,0.07765016522771706,0.016966986857987736
增量关税优惠幅度,tariff_relief,1029,0.2185184130220644,0.06211265553544259,0.013572758916191058
增量关税优惠幅度,tariff_relief,1030,0.21785104517712942,0.03894251387247594,0.008483667348943744
增量关税优惠幅度,tariff_relief,1031,0.21414370938922334,0.09297992950160967,0.019911067002223174
增量关税优惠幅度,tariff_relief,1032,0.2191378019656619,0.07162489194200965,0.015695721386200043
增量关税优惠幅度,tariff_relief,1033,0.22124873228153333,0.07326228360287232,0.016209187371185665
增量关税优惠幅度,tariff_relief,1034,0.21836539179828166,0.06334516005080364,0.013832390693018596
增量关税优惠幅度,tariff_relief,1035,0.21490300135363422,0.06294451791067487,0.013526965817761616
增量关税优惠幅度,tariff_relief,1036,0.21542204499201176,0.05353135531675151,0.011531834033528612
增量关税优惠幅度,tariff_relief,1037,0.21620587224673368,0.08051077553370313,0.01740690244952527
增量关税优惠幅度,tariff_relief,1038,0.21667254418564585,0.0885750073126211,0.0191917721856878
增量关税优惠幅度,tariff_relief,1039,0.21712553250270614,0.058324791971514606,0.012663801514924668
增量关税优惠幅度,tariff_relief,1040,0.2170659863621964,0.07029142736990673,0.015257878014855494
增量关税优惠幅度,tariff_relief,1041,0.21621866229826017,0.0693928735903613,0.015004034300740186
增量关税优惠幅度,tariff_relief,1042,0.21719357274704337,0.07359881048619543,0.015985188599429347
增量关税优惠幅度,tariff_relief,1043,0.21773773002224484,0.06105644574110291,0.013294291898894106
增量关税优惠幅度,tariff_relief,1044,0.22108486075955555,0.07333773945531413,0.01621386391589869
增量关税优惠幅度,tariff_relief,1045,0.21946449001687632,0.080697154758922,0.01771015991497976
增量关税优惠幅度,tariff_relief,1046,0.21713763138307976,0.052294796208652496,0.011355168182407662
增量关税优惠幅度,tariff_relief,1047,0.21427923123813203,0.0540247496729351,0.011576381827749059
增量关税优惠幅度,tariff_relief,1048,0.2175868732092718,0.09697530597033792,0.021100553604598254
增量关税优惠幅度,tariff_relief,1049,0.21788062160021848,0.07614371591439026,0.016590240154377798
增量关税优惠幅度,tariff_relief,1050,0.21879394451325096,0.07014253363290658,0.015346761611697003
增量关税优惠幅度,tariff_relief,1051,0.21944156709165552,0.04576332536280927,0.010042375832940171
增量关税优惠幅度,tariff_relief,1052,0.2208619093219411,0.05582638233001663,0.01232992139194415
增量关税优惠幅度,tariff_relief,1053,0.21887020898076978,0.07606469159009319,0.016648294944381498
增量关税优惠幅度,tariff_relief,1054,0.21978433239119588,0.054641015424779435,0.012009239096312185
增量关税优惠幅度,tariff_relief,1055,0.21960978533892161,0.0636583627578597,0.013979999380280772
增量关税优惠幅度,tariff_relief,1056,0.22351354769723675,0.06528190575728438,0.014591390356247295
增量关税优惠幅度,tariff_relief,1057,0.21916003559824812,0.0533346059635888,0.011688814141598657
增量关税优惠幅度,tariff_relief,1058,0.22146421126455124,0.059239555488737196,0.0131194414319758
增量关税优惠幅度,tariff_relief,1059,0.21676970982042842,0.07834600078446154,0.016983039855638784
增量关税优惠幅度,tariff_relief,1060,0.22001518947171914,0.072999343274038,0.016060964341748536
增量关税优惠幅度,tariff_relief,1061,0.21891807883797362,0.047118437298201206,0.010315077771169728
增量关税优惠幅度,tariff_relief,1062,0.21816642399565617,0.05585329163355568,0.012185312904079343
增量关税优惠幅度,tariff_relief,1063,0.2183602552070313,0.038545638595771155,0.008416835480890585
增量关税优惠幅度,tariff_relief,1064,0.21880973618014882,0.04823861059035707,0.010555077656972963
增量关税优惠幅度,tariff_relief,1065,0.21866703283110675,0.06225768657481335,0.013613703594243465
增量关税优惠幅度,tariff_relief,1066,0.22108845623857507,0.06304847790334572,0.013939290647842618
增量关税优惠幅度,tariff_relief,1067,0.22120554503646048,0.06755025043303038,0.014942489964387885
增量关税优惠幅度,tariff_relief,1068,0.218726603565102,0.06844040615062709,0.014969737583942782
增量关税优惠幅度,tariff_relief,1069,0.21758854107839684,0.04913956393665872,0.010692206026206174
增量关税优惠幅度,tariff_relief,1070,0.21858895212599808,0.07643955241915613,0.01670884166428364
增量关税优惠幅度,tariff_relief,1071,0.22011172278678165,0.07793050403467933,0.017153417500715504
增量关税优惠幅度,tariff_relief,1072,0.21893973813085751,0.06480427202770796,0.014188230347507234
增量关税优惠幅度,tariff_relief,1073,0.21840785205244662,0.09829883749296756,0.021469237956091552
增量关税优惠幅度,tariff_relief,1074,0.2178370945340776,0.036105440578255196,0.007865104272439898
增量关税优惠幅度,tariff_relief,1075,0.21566291676363003,0.05129303999150706,0.011062006614241934
增量关税优惠幅度,tariff_relief,1076,0.21641995640525602,0.08936205913783121,0.01933973294289334
增量关税优惠幅度,tariff_relief,1077,0.21678458527669267,0.0895732097126368,0.019418091119456186
增量关税优惠幅度,tariff_relief,1078,0.21891746416980676,0.07163148034256143,0.01568138203132291
增量关税优惠幅度,tariff_relief,1079,0.21829823312124294,0.057531846248848974,0.012559100384326739
增量关税优惠幅度,tariff_relief,1080,0.217681763797246,0.05871719926718519,0.012781663501715232
增量关税优惠幅度,tariff_relief,1081,0.2184065635770361,0.06843724059530015,0.01494714253911434
增量关税优惠幅度,tariff_relief,1082,0.2204531731270314,0.07250624033340272,0.015984230753009775
增量关税优惠幅度,tariff_relief,1083,0.2154541448311933,0.09624532815476808,0.020736454871583127
增量关税优惠幅度,tariff_relief,1084,0.21994592389490825,0.06906843656653458,0.015191321092603313
增量关税优惠幅度,tariff_relief,1085,0.22203589222286937,0.04451652846344912,0.009884267116046685
增量关税优惠幅度,tariff_relief,1086,0.2186623655872716,0.08928935969287734,0.019524222612217337
增量关税优惠幅度,tariff_relief,1087,0.21755885837741418,0.06209518668064014,0.013509357924972484
增量关税优惠幅度,tariff_relief,1088,0.2160538267387913,0.058193000380735084,0.012572820421669755
增量关税优惠幅度,tariff_relief,1089,0.21609513283194476,0.07523073565703452,0.016256995814851797
增量关税优惠幅度,tariff_relief,1090,0.21749536954077486,0.04656381939964765,0.010127415107556267
增量关税优惠幅度,tariff_relief,1091,0.21651525970807028,0.06382369953410591,0.013818804880156785
增量关税优惠幅度,tariff_relief,1092,0.2177897081842882,0.0767535308782101,0.016716129092079132
增量关税优惠幅度,tariff_relief,1093,0.21536166443649882,0.06206642388163245,0.013366728352769624
增量关税优惠幅度,tariff_relief,1094,0.21764402041044043,0.06056527907179161,0.013181670834465033
增量关税优惠幅度,tariff_relief,1095,0.21878882344033526,0.06712632846242551,0.014686490426163568
增量关税优惠幅度,tariff_relief,1096,0.215937190072492,0.08023752950481916,0.01732626665962932
增量关税优惠幅度,tariff_relief,1097,0.2205989272936172,0.07454425568580923,0.01644438284019064
增量关税优惠幅度,tariff_relief,1098,0.21852672997987668,0.06802709926377591,0.014865739552129427
增量关税优惠幅度,tariff_relief,1099,0.2190664481923081,0.0621228184164742,0.013609025182192709
增量关税优惠幅度,tariff_relief,1100,0.21688540569139259,0.07387817421526728,0.016023097786417622
增量关税优惠幅度,tariff_relief,1101,0.22156885479292385,0.09041134849766902,0.020032338946912462
增量关税优惠幅度,tariff_relief,1102,0.2169346779553401,0.07692370478440251,0.016687419124536012
增量关税优惠幅度,tariff_relief,1103,0.2167996740430359,0.03755121651754067,0.008141091500922282
增量关税优惠幅度,tariff_relief,1104,0.21794468203702125,0.10315412532036781,0.022481893043754607
增量关税优惠幅度,tariff_relief,1105,0.2183316862799137,0.08663950382220242,0.018916148967956483
增量关税优惠幅度,tariff_relief,1106,0.2200150665536357,0.04445691802863632,0.009781191778839947
增量关税优惠幅度,tariff_relief,1107,0.2209988282511778,0.050174002734969844,0.011088395813099726
增量关税优惠幅度,tariff_relief,1108,0.2190759758315012,0.07697418553205265,0.01686319480926946
增量关税优惠幅度,tariff_relief,1109,0.21567670729960525,0.07214243173444837,0.015559442133072374
增量关税优惠幅度,tariff_relief,1110,0.21624526257871593,0.06678499322270817,0.014441938395762292
增量关税优惠幅度,tariff_relief,1111,0.22203852123074708,0.07032852637632642,0.015615641996937109
增量关税优惠幅度,tariff_relief,1112,0.2200835466702076,0.05851181026228808,0.01287748672461861
增量关税优惠幅度,tariff_relief,1113,0.2212788923995002,0.07286607548569986,0.016123724476974036
