draw,beta,assignment
1080,-0.0006135768122251944,AU:0;BD:2022;BN:0;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:2023;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2023;PH:0;PK:2022;SG:0;TH:2022;TW:2022;VN:0
1081,-0.004656171040675626,AU:0;BD:2022;BN:0;HK:0;ID:0;IN:2022;JP:2022;KH:2023;KR:0;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:0;PH:2023;PK:2022;SG:2022;TH:2022;TW:2022;VN:0
1082,-0.0036910833484072,AU:0;BD:2022;BN:0;HK:0;ID:0;IN:2022;JP:2022;KH:2023;KR:2022;LA:2022;LK:0;MM:2022;MN:2022;MY:0;NZ:0;PH:2023;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
1083,-0.0013796915403303108,AU:0;BD:2022;BN:0;HK:0;ID:0;IN:2022;JP:2022;KH:2023;KR:2022;LA:2022;LK:0;MM:2022;MN:2022;MY:2023;NZ:2022;PH:2022;PK:2022;SG:0;TH:0;TW:2022;VN:2022
1084,-0.0018037689332869593,AU:0;BD:2022;BN:0;HK:0;ID:0;IN:2022;JP:2022;KH:2023;KR:2022;LA:2022;LK:2022;MM:0;MN:2023;MY:2022;NZ:2022;PH:2022;PK:2022;SG:0;TH:2022;TW:2022;VN:0
1085,-0.002418601920130605,AU:0;BD:2022;BN:0;HK:0;ID:0;IN:2022;JP:2022;KH:2023;KR:2023;LA:2022;LK:2022;MM:0;MN:2022;MY:2022;NZ:0;PH:2022;PK:2022;SG:0;TH:2022;TW:2022;VN:2022
1086,-0.002557604661546305,AU:0;BD:2022;BN:0;HK:0;ID:0;IN:2022;JP:2023;KH:0;KR:2023;LA:2022;LK:0;MM:2022;MN:2022;MY:0;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
1087,-0.0007558217734414574,AU:0;BD:2022;BN:0;HK:0;ID:0;IN:2022;JP:2023;KH:2022;KR:2022;LA:0;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2023;PH:0;PK:2022;SG:0;TH:2022;TW:2022;VN:2022
1088,-0.0035255945090234657,AU:0;BD:2022;BN:0;HK:0;ID:0;IN:2022;JP:2023;KH:2022;KR:2022;LA:0;LK:2023;MM:2022;MN:0;MY:2022;NZ:2022;PH:2022;PK:0;SG:2022;TH:2022;TW:2022;VN:2022
1089,-0.002932218340763182,AU:0;BD:2022;BN:0;HK:0;ID:0;IN:2022;JP:2023;KH:2022;KR:2023;LA:0;LK:2022;MM:0;MN:2022;MY:2022;NZ:2022;PH:2022;PK:0;SG:2022;TH:2022;TW:2022;VN:2022
1090,0.0013437945892947375,AU:0;BD:2022;BN:0;HK:0;ID:0;IN:2023;JP:0;KH:2022;KR:2022;LA:0;LK:2022;MM:2023;MN:0;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
1091,-0.0026420778690683182,AU:0;BD:2022;BN:0;HK:0;ID:0;IN:2023;JP:2022;KH:2022;KR:0;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:0;PH:2022;PK:2022;SG:0;TH:2023;TW:2022;VN:2022
1092,-0.0006017806553965084,AU:0;BD:2022;BN:0;HK:0;ID:0;IN:2023;JP:2022;KH:2022;KR:2022;LA:0;LK:0;MM:2022;MN:2023;MY:2022;NZ:2022;PH:2022;PK:2022;SG:0;TH:2022;TW:2022;VN:2022
1093,-0.001993729991205599,AU:0;BD:2022;BN:0;HK:0;ID:0;IN:2023;JP:2023;KH:2022;KR:2022;LA:0;LK:2022;MM:2022;MN:2022;MY:0;NZ:2022;PH:0;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
1094,0.0009583883464621116,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:0;KH:2022;KR:0;LA:2022;LK:2022;MM:2023;MN:0;MY:2022;NZ:2022;PH:2022;PK:2023;SG:2022;TH:2022;TW:2022;VN:2022
1095,0.0011251148805188594,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:0;KH:2022;KR:2022;LA:0;LK:2023;MM:0;MN:2022;MY:2023;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
1096,0.0016566742408862746,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:0;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:0;MY:2023;NZ:2022;PH:2022;PK:2022;SG:2023;TH:2022;TW:2022;VN:0
1097,0.0015669970026982519,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:0;KH:2023;KR:0;LA:2022;LK:0;MM:2023;MN:2022;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
1098,0.0010375454642211292,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:0;KH:2023;KR:0;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2023;TH:0;TW:2022;VN:2022
1099,-0.003707510050845516,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:2022;KH:0;KR:0;LA:0;LK:2022;MM:2022;MN:2023;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:2023
1100,0.005888710388372516,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:2022;KH:0;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2023;PK:2022;SG:0;TH:2022;TW:0;VN:2023
1101,0.002863848595852194,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:2022;KH:2022;KR:0;LA:0;LK:2022;MM:2023;MN:2022;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2022;TW:0;VN:2023
1102,-0.003268356482359416,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:2022;KH:2022;KR:0;LA:2023;LK:2023;MM:0;MN:2022;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:0
1103,0.0037355950355751825,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:2022;KH:2022;KR:2022;LA:0;LK:2022;MM:2022;MN:2023;MY:2022;NZ:2022;PH:2022;PK:0;SG:2022;TH:2022;TW:0;VN:2023
1104,0.004201141856860021,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:2022;KH:2022;KR:2022;LA:2022;LK:0;MM:2022;MN:2022;MY:0;NZ:2022;PH:2022;PK:2023;SG:2023;TH:2022;TW:0;VN:2022
1105,-0.0022398135817921295,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:2022;KH:2022;KR:2022;LA:2022;LK:0;MM:2022;MN:2023;MY:2022;NZ:0;PH:2022;PK:0;SG:2022;TH:2022;TW:2022;VN:2023
1106,0.0003157679703804424,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:2022;KH:2022;KR:2022;LA:2022;LK:2022;MM:0;MN:2022;MY:2022;NZ:2022;PH:2023;PK:2023;SG:0;TH:2022;TW:2022;VN:0
1107,-0.0018583730366805312,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:2022;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:0;MY:0;NZ:2022;PH:2023;PK:2023;SG:2022;TH:2022;TW:2022;VN:0
1108,-0.0008908588677627551,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:2022;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:0;MY:2023;NZ:2022;PH:0;PK:2022;SG:2022;TH:2023;TW:2022;VN:0
1109,-0.0023529428679087317,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:2022;KH:2022;KR:2022;LA:2022;LK:2023;MM:2022;MN:2022;MY:0;NZ:2022;PH:2022;PK:2022;SG:2023;TH:0;TW:2022;VN:0
1110,-0.00041231155962120973,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:2022;KH:2022;KR:2022;LA:2023;LK:0;MM:2022;MN:2022;MY:0;NZ:2022;PH:2022;PK:0;SG:2022;TH:2022;TW:2023;VN:2022
1111,-6.217671638815081e-05,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:2022;KH:2022;KR:2022;LA:2023;LK:0;MM:2022;MN:2022;MY:2022;NZ:2023;PH:0;PK:2022;SG:2022;TH:0;TW:2022;VN:2022
1112,-0.000549651639885738,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:2022;KH:2023;KR:2022;LA:2022;LK:0;MM:0;MN:2022;MY:2023;NZ:2022;PH:2022;PK:2022;SG:0;TH:2022;TW:2022;VN:2022
1113,0.004488213459638535,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:2023;KH:2022;KR:0;LA:2022;LK:2022;MM:2022;MN:2022;MY:2023;NZ:2022;PH:2022;PK:2022;SG:0;TH:2022;TW:0;VN:2022
1114,-0.0022012351590061097,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:2023;KH:2022;KR:2022;LA:0;LK:2022;MM:2023;MN:0;MY:0;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
1115,-0.0006597716933652778,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:2023;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2023;PH:0;PK:0;SG:2022;TH:2022;TW:2022;VN:0
1116,-0.00037085639934080205,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:0;JP:2023;KH:2022;KR:2022;LA:2023;LK:0;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2022;PK:0;SG:2022;TH:0;TW:2022;VN:2022
1117,-0.0007829293768724644,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:0;KH:0;KR:0;LA:0;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2023;TW:2022;VN:2023
1118,0.00011717979418885511,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:0;KH:0;KR:2022;LA:2022;LK:2022;MM:0;MN:0;MY:2022;NZ:2022;PH:2023;PK:2022;SG:2023;TH:2022;TW:2022;VN:2022
1119,0.0022292228916686438,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:0;KH:0;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:0;NZ:2022;PH:2023;PK:2022;SG:2022;TH:0;TW:2023;VN:2022
1120,-4.973279852910212e-05,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:0;KH:2022;KR:0;LA:2022;LK:2022;MM:0;MN:2022;MY:0;NZ:2023;PH:2022;PK:2022;SG:2022;TH:2022;TW:2023;VN:2022
1121,0.005537617600546128,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:0;KH:2022;KR:0;LA:2023;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2023;TH:0;TW:0;VN:2022
1122,-0.00026544079985648376,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:0;KH:2022;KR:0;LA:2023;LK:2022;MM:2022;MN:2022;MY:2023;NZ:2022;PH:0;PK:2022;SG:2022;TH:0;TW:2022;VN:2022
1123,0.0021964807816190726,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:0;KH:2022;KR:2022;LA:0;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2023;PK:0;SG:0;TH:2023;TW:2022;VN:2022
1124,0.002445574754343901,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:0;KH:2022;KR:2022;LA:2022;LK:0;MM:2023;MN:0;MY:2022;NZ:0;PH:2022;PK:2022;SG:2022;TH:2022;TW:2023;VN:2022
1125,0.002934148058761638,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:0;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2023;PH:0;PK:2023;SG:0;TH:2022;TW:2022;VN:0
1126,-0.0013207755132344122,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:0;KH:2022;KR:2022;LA:2022;LK:2023;MM:2022;MN:0;MY:0;NZ:0;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:2023
1127,0.0012715852178555166,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:0;KH:2022;KR:2022;LA:2023;LK:2022;MM:0;MN:2022;MY:2022;NZ:2023;PH:0;PK:2022;SG:2022;TH:2022;TW:2022;VN:0
1128,0.0014669707611081784,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:0;KH:2022;KR:2022;LA:2023;LK:2022;MM:2022;MN:2023;MY:0;NZ:2022;PH:2022;PK:2022;SG:0;TH:0;TW:2022;VN:2022
1129,0.006696679157964334,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:0;KH:2022;KR:2023;LA:2022;LK:2023;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2022;PK:0;SG:2022;TH:2022;TW:0;VN:0
1130,-0.0003596860583391377,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:0;KH:2023;KR:0;LA:2022;LK:2022;MM:0;MN:2023;MY:2022;NZ:2022;PH:0;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
1131,0.00023685028062490825,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:0;KH:2023;KR:0;LA:2022;LK:2022;MM:0;MN:2023;MY:2022;NZ:2022;PH:2022;PK:2022;SG:0;TH:2022;TW:2022;VN:2022
1132,0.0018443568627841593,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:0;KH:2023;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:0;NZ:2022;PH:2023;PK:2022;SG:0;TH:0;TW:2022;VN:2022
1133,0.007278181998349736,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:0;KH:2023;KR:2022;LA:2022;LK:2023;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2022;PK:0;SG:0;TH:2022;TW:0;VN:2022
1134,-0.0038525092787097368,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:0;KR:0;LA:2022;LK:2022;MM:2022;MN:0;MY:0;NZ:2022;PH:2023;PK:2022;SG:2022;TH:2022;TW:2023;VN:2022
1135,-0.005283139864817259,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:0;KR:0;LA:2022;LK:2022;MM:2023;MN:2022;MY:2022;NZ:2022;PH:2022;PK:0;SG:2022;TH:0;TW:2022;VN:2023
1136,-0.00470688550455978,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:0;KR:0;LA:2023;LK:2022;MM:2022;MN:2022;MY:2023;NZ:2022;PH:0;PK:2022;SG:2022;TH:0;TW:2022;VN:2022
1137,-0.0035370370340517907,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:0;KR:2022;LA:0;LK:0;MM:2022;MN:2023;MY:2022;NZ:0;PH:2022;PK:2022;SG:2022;TH:2023;TW:2022;VN:2022
1138,-0.0031435258726916163,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:0;KR:2022;LA:0;LK:0;MM:2022;MN:2023;MY:2022;NZ:2023;PH:2022;PK:2022;SG:2022;TH:0;TW:2022;VN:2022
1139,-0.003974484168871685,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:0;KR:2022;LA:0;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2023;PH:0;PK:0;SG:2022;TH:2022;TW:2022;VN:2023
1140,-0.004075796447819941,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:0;KR:2022;LA:0;LK:2022;MM:2023;MN:2022;MY:2022;NZ:2022;PH:2022;PK:0;SG:2022;TH:0;TW:2022;VN:2023
1141,-0.0037008165600987742,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:0;KR:2022;LA:2022;LK:0;MM:2022;MN:0;MY:2023;NZ:2022;PH:2022;PK:2022;SG:2023;TH:0;TW:2022;VN:2022
1142,-0.001954729739098391,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:0;KR:2022;LA:2022;LK:0;MM:2022;MN:2023;MY:2022;NZ:2022;PH:0;PK:2022;SG:2022;TH:0;TW:2022;VN:2023
1143,0.003072431083343084,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:0;KR:2022;LA:2022;LK:2022;MM:2022;MN:0;MY:2022;NZ:2022;PH:2023;PK:2023;SG:2022;TH:2022;TW:0;VN:0
1144,-0.004659034630868054,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:0;KR:2022;LA:2022;LK:2022;MM:2023;MN:0;MY:2023;NZ:2022;PH:2022;PK:0;SG:2022;TH:0;TW:2022;VN:2022
1145,0.0025243909583974023,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:0;KR:2022;LA:2022;LK:2022;MM:2023;MN:2022;MY:2022;NZ:0;PH:0;PK:2023;SG:2022;TH:2022;TW:0;VN:2022
1146,0.002114102952925601,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:0;KR:2022;LA:2022;LK:2023;MM:0;MN:2022;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2023;TH:0;TW:0;VN:2022
1147,-0.003938732414439044,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:0;MM:0;MN:2023;MY:2022;NZ:2022;PH:2022;PK:2023;SG:2022;TH:2022;TW:2022;VN:0
1148,0.0014776415763221012,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:0;MM:2022;MN:2022;MY:0;NZ:2023;PH:2022;PK:2022;SG:2022;TH:2023;TW:0;VN:2022
1149,0.0022629000349879747,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:0;MM:2022;MN:2022;MY:2023;NZ:2022;PH:0;PK:2023;SG:2022;TH:2022;TW:0;VN:2022
1150,-0.005346449704865424,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:2022;MM:0;MN:2022;MY:0;NZ:2023;PH:0;PK:2022;SG:2022;TH:2022;TW:2022;VN:2023
1151,0.000672788860684829,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:2022;MM:2023;MN:0;MY:2022;NZ:2022;PH:2022;PK:0;SG:2022;TH:2022;TW:0;VN:2023
1152,0.00044663831824564676,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:2023;LK:2022;MM:2022;MN:0;MY:2022;NZ:0;PH:2022;PK:2022;SG:2022;TH:2022;TW:0;VN:2023
1153,0.0023344068368829044,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:0;LK:0;MM:2022;MN:2023;MY:0;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2022;TW:0;VN:2023
1154,0.0034931338681723,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:0;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2023;PH:0;PK:2022;SG:2022;TH:0;TW:0;VN:2023
1155,0.002307134402294727,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:0;LK:2022;MM:2022;MN:2023;MY:0;NZ:2022;PH:2023;PK:2022;SG:2022;TH:2022;TW:0;VN:0
1156,0.0029180125222513197,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:2022;MM:0;MN:0;MY:2022;NZ:2022;PH:0;PK:2022;SG:2023;TH:2022;TW:0;VN:2023
1157,0.004432138587007039,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:2022;MM:0;MN:0;MY:2022;NZ:2022;PH:2022;PK:2023;SG:0;TH:2023;TW:0;VN:2022
1158,0.0008613232241743783,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:2022;MM:0;MN:2022;MY:0;NZ:0;PH:2022;PK:2023;SG:2023;TH:2022;TW:0;VN:2022
1159,0.0009308058968288406,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:2022;MM:0;MN:2023;MY:0;NZ:2023;PH:2022;PK:0;SG:2022;TH:2022;TW:0;VN:2022
1160,-0.001703421583246744,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:0;MY:2022;NZ:2023;PH:0;PK:0;SG:0;TH:2023;TW:2022;VN:2022
1161,0.0033824714870716414,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:2023;NZ:2022;PH:2022;PK:0;SG:0;TH:0;TW:0;VN:2023
1162,-0.0015430764415442018,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:2022;MM:2023;MN:2022;MY:2022;NZ:0;PH:0;PK:0;SG:2022;TH:0;TW:2023;VN:2022
1163,0.000978139812715519,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:2023;MM:2022;MN:0;MY:0;NZ:2022;PH:2022;PK:0;SG:2022;TH:2022;TW:0;VN:2023
1164,-0.0032234686574943217,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2023;LK:0;MM:0;MN:2022;MY:2022;NZ:2023;PH:2022;PK:0;SG:2022;TH:0;TW:2022;VN:2022
1165,0.0018762652808142718,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2022;KR:2023;LA:2022;LK:2022;MM:0;MN:2022;MY:0;NZ:0;PH:2022;PK:2022;SG:2022;TH:2023;TW:0;VN:2022
1166,-0.002603526432344288,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2023;KR:0;LA:0;LK:0;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2022;PK:2022;SG:0;TH:2023;TW:2022;VN:2022
1167,-0.003378362440055789,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2023;KR:2022;LA:0;LK:0;MM:2022;MN:0;MY:2022;NZ:0;PH:2022;PK:2022;SG:2022;TH:2023;TW:2022;VN:2022
1168,-0.003012198396348412,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2023;KR:2022;LA:0;LK:0;MM:2022;MN:2022;MY:2022;NZ:0;PH:0;PK:2022;SG:2022;TH:2022;TW:2022;VN:2023
1169,-0.0002128493237109025,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2023;KR:2022;LA:2022;LK:0;MM:2022;MN:2022;MY:2022;NZ:2022;PH:0;PK:0;SG:2022;TH:0;TW:2023;VN:2022
1170,0.004987533146237933,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2023;KR:2022;LA:2022;LK:2022;MM:2023;MN:2022;MY:2022;NZ:2022;PH:0;PK:2022;SG:0;TH:2022;TW:0;VN:0
1171,0.002998569932709955,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2023;KR:2022;LA:2023;LK:0;MM:0;MN:0;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2022;TW:0;VN:2022
1172,0.002990437599251318,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2022;KH:2023;KR:2023;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:0;PH:2022;PK:2022;SG:2022;TH:0;TW:0;VN:0
1173,-0.004263827547979765,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2023;KH:0;KR:2022;LA:2022;LK:2022;MM:2022;MN:0;MY:0;NZ:0;PH:2022;PK:2022;SG:2022;TH:2023;TW:2022;VN:2022
1174,-0.0033581390649020646,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2023;KH:0;KR:2022;LA:2022;LK:2022;MM:2023;MN:0;MY:0;NZ:2022;PH:0;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
1175,-0.0036705547632194,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2023;KH:2022;KR:0;LA:2022;LK:2022;MM:0;MN:2022;MY:2022;NZ:0;PH:2022;PK:2022;SG:0;TH:2022;TW:2022;VN:2023
1176,0.0026365641217736034,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2023;KH:2022;KR:0;LA:2022;LK:2022;MM:2023;MN:2022;MY:2022;NZ:0;PH:2022;PK:2022;SG:0;TH:2022;TW:0;VN:2022
1177,-0.001956963012516594,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2023;KH:2022;KR:2022;LA:0;LK:0;MM:2023;MN:0;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:0;TW:2022;VN:2022
1178,-0.0012573564985587078,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2023;KH:2022;KR:2022;LA:0;LK:2022;MM:0;MN:2022;MY:0;NZ:2022;PH:0;PK:2022;SG:2022;TH:2022;TW:2023;VN:2022
1179,-0.0016960137856543611,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2023;KH:2022;KR:2023;LA:0;LK:2022;MM:2022;MN:0;MY:2022;NZ:2022;PH:0;PK:2022;SG:2022;TH:2022;TW:2022;VN:0
1180,-0.002067834107109435,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2022;JP:2023;KH:2022;KR:2023;LA:2022;LK:2022;MM:0;MN:0;MY:2022;NZ:0;PH:2022;PK:2022;SG:0;TH:2022;TW:2022;VN:2022
1181,0.0005435926949980046,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2023;JP:0;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:0;MY:0;NZ:2022;PH:2022;PK:2022;SG:2023;TH:0;TW:2022;VN:2022
1182,0.008117380397653553,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2023;JP:0;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:0;PH:0;PK:2022;SG:2022;TH:2023;TW:0;VN:2022
1183,-0.0026327699924070407,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2023;JP:2022;KH:0;KR:0;LA:2022;LK:2022;MM:2022;MN:2022;MY:0;NZ:2022;PH:0;PK:2022;SG:2022;TH:2022;TW:2023;VN:2022
1184,0.003416615871390355,AU:0;BD:2022;BN:0;HK:0;ID:2022;IN:2023;JP:2022;KH:2022;KR:0;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2022;PK:0;SG:0;TH:2023;TW:0;VN:2022
